expense_id,employee_id,department,seniority,submission_date,expense_date,category,amount,amount_local,currency,vendor_id,vendor_name,vendor_country,vendor_risk_score,payment_method,requires_approval,high_risk_category,has_receipt,receipt_quality,ocr_confidence,manual_review_required,num_attendees,project_code,cost_center,is_violation,violation_type,approval_status,approval_date,notes,employee_risk_score,previous_violations
9ec1373e-4b51-4137-9111-47af1ffa1e77,EMP0083,Finance,Mid-level,2023-01-18,2023-01-13,Office Supplies,241.82,186.02,GBP,654b0008-03c6-449c-ac10-748b14b4ef5b,Adams PLC,French Polynesia,0.4311361762452578,Personal Card,False,False,True,0.0746017638177704,0.8089774655483644,False,,PRJ8968,CC580,True,delayed_submission,Pending,,Young hope board painting also arrive listen. Down nothing involve number capital.,0.17866768104576325,3
8b0a9b69-e061-4406-aba8-3d8b8b04246f,EMP0039,Research,Executive,2023-11-18,2023-11-13,Software Licenses,1933.09,1487.0,GBP,7fe0170d-ad9f-473a-9bde-b436c7d85bf6,Rice Inc,Costa Rica,0.6178350552686296,Personal Card,True,False,True,0.6290990698655201,0.8101997349781367,False,,PRJ2147,CC393,False,,Pending,,,0.36253286856865097,2
df5e11f4-1128-4907-b872-71e1257721c1,EMP0054,Marketing,Executive,2024-11-08,2024-11-05,Software Licenses,1864.23,1694.75,EUR,7fe0170d-ad9f-473a-9bde-b436c7d85bf6,Rice Inc,Costa Rica,0.6178350552686296,Invoice,True,False,True,0.5258314734370083,0.9456132507114356,False,,PRJ5608,CC912,False,,Pending,,,0.42185004061086584,5
3681db76-1144-402a-b64e-81a6102cde0a,EMP0087,Finance,Manager,2024-06-06,2024-05-21,International Travel,8985.57,8168.7,EUR,1949d963-69cf-4aaf-b857-a19baeecac2a,White Inc,Saint Pierre and Miquelon,0.15924460672505525,Digital Wallet,True,True,True,0.5984239968732559,0.9260170478493228,False,,PRJ1170,CC427,True,missing_documentation,Pending,,,0.7837978184500771,3
4d601db1-ea70-40ff-8e50-b5845721f242,EMP0009,Sales,Director,2023-01-14,2023-01-01,Domestic Travel,8971.94,6901.49,GBP,b9f77d04-0633-4e2a-90df-d07141b3b8da,Nelson-Ortiz,American Samoa,0.31398811001179205,Corporate Card,False,False,True,0.28509860876928705,0.8008542482023758,False,,PRJ1120,CC244,False,,Pending,,,0.378543770325827,4
94c7c959-814a-4361-a2c5-7f4e1ebd48fb,EMP0015,Finance,Mid-level,2024-10-18,2024-10-03,Domestic Travel,4672.58,4672.58,USD,3c89c428-dd8b-46bb-b8ef-d33aaacf358d,Cohen-Lewis,Angola,0.30905979818894924,Invoice,False,False,True,0.555875870853695,0.8994111246818656,False,,,CC224,False,,Pending,,,0.6666637998607259,2
77326170-ba30-4bc0-9d4c-b53c06fbc348,EMP0020,Sales,Junior,2023-02-14,2023-01-19,Domestic Travel,2779.04,2137.73,GBP,76f0d537-ae46-401c-868f-21c4d4c46722,Hull-Morris,Moldova,0.6898380175296277,Corporate Card,False,False,True,0.5688414156888776,0.9891929015475547,False,,,CC906,False,,Pending,,,0.10618911428716271,0
d210c370-4d3e-427b-9536-2290692d251c,EMP0010,Sales,Senior,2024-06-09,2024-06-01,Training,1489.27,1489.27,USD,6d102ccd-7d36-4cf9-b47f-ae6721285f2b,"Williams, Rivera and Johnson",Uzbekistan,0.9081372715527647,Personal Card,True,False,True,0.31253103107700053,0.8789623072639159,False,,,CC337,False,,Pending,,,0.5402009697532534,0
e93b947a-90cd-4b68-ba7b-4d2566ffc326,EMP0022,Engineering,Manager,2024-06-09,2024-06-03,Office Supplies,1044.02,803.09,GBP,654b0008-03c6-449c-ac10-748b14b4ef5b,Adams PLC,French Polynesia,0.4311361762452578,Invoice,False,False,True,0.82694057223868,0.93374437379086,False,,,CC699,False,,Pending,,,0.04931192597634426,1
adac13a2-1704-411c-98ce-132846887247,EMP0073,Marketing,Mid-level,2024-03-05,2024-02-20,Office Supplies,276.16,276.16,USD,1cd5e2ca-a0db-48c6-851e-40db3dc223b6,"Lee, Leach and West",Guinea-Bissau,0.38290247305569647,Personal Card,False,False,True,0.6198254721101852,0.9151643032939798,False,,,CC942,False,,Pending,,,0.5843403466152017,1
a0843de9-5d25-43bf-8f28-8673b7cd421e,EMP0092,Sales,Executive,2024-08-11,2024-07-14,Software Licenses,2957.26,2957.26,USD,e9671eef-a69d-41ab-aee0-7acbbef99055,"Tucker, Clark and Reynolds",American Samoa,0.2235184777044883,Personal Card,True,False,True,0.3959928016356128,0.8390541317296976,True,,,CC322,False,,Pending,,,0.04468468001317505,0
6eb1eeab-7586-4872-a2f1-9637f7b760bb,EMP0085,Marketing,Senior,2023-07-20,2023-07-14,Office Supplies,309.95,309.95,USD,e661f417-73d1-483d-9650-16dfcfa20746,Harper-Weber,Kuwait,0.07102856260553747,Corporate Card,False,False,True,0.8814706793685064,0.7764563888027974,False,,,CC323,True,weekend_expense,Pending,,,0.7774665163919258,2
afe25d11-9098-4314-b837-80acbb6f3ac3,EMP0048,Marketing,Director,2024-01-03,2023-12-26,International Travel,7808.12,7808.12,USD,0604223a-0e2d-45ed-aae9-f7e6a8db5bdf,Orr LLC,Peru,0.18015800030990348,Personal Card,True,True,True,0.7851924378573767,0.8945019598963595,False,,,CC325,False,,Pending,,,0.6393580169054744,5
08ad932e-6726-4b40-bf99-748673e0e038,EMP0028,HR,Manager,2023-05-12,2023-04-22,Training,454.89,413.53,EUR,6ac54892-ea1c-4969-85a8-b4b849efccaf,Mack-Wiggins,Kiribati,0.8860458338358421,Invoice,True,False,True,0.9541594496901207,0.8546290288654746,False,,,CC550,False,,Pending,,,0.23088455182076406,3
268d1818-b070-41d7-9386-28199ba5a5dc,EMP0097,Executive,Senior,2024-04-03,2024-03-14,Client Meals,741.17,988.23,CAD,42409787-1da9-4266-b50d-9405860342fd,Shaw Ltd,Antigua and Barbuda,0.9760373571165112,Corporate Card,False,True,True,0.6185017336653287,0.9667405758750365,False,6.0,PRJ7705,CC787,False,,Pending,,,0.19095776024144095,0
2fe22af0-d74f-4d1c-9365-90c02f54f67e,EMP0024,Engineering,Mid-level,2023-05-22,2023-05-09,Training,1252.56,1252.56,USD,6ac54892-ea1c-4969-85a8-b4b849efccaf,Mack-Wiggins,Kiribati,0.8860458338358421,Corporate Card,True,False,True,0.5150207692285311,0.9694706371335808,False,,,CC538,False,,Pending,,,0.2577413888880551,0
933c411a-d25f-4c28-bbdb-d559e3f9db94,EMP0020,Sales,Junior,2024-02-17,2024-02-14,Client Meals,142.65,142.65,USD,f6a2b3ae-9e13-4c50-bb9f-fea80ea7373a,"Oliver, Simpson and Mora",Belize,0.77108648728801,Personal Card,False,True,True,0.25166716237737896,0.9130384512783218,False,5.0,,CC569,False,,Pending,,,0.10618911428716271,0
b88920e6-ee5d-46e3-ab62-f9551cbe4228,EMP0095,Finance,Director,2023-03-16,2023-03-15,Domestic Travel,5541.1,615677.92,JPY,2dc535de-992a-43f9-a2c6-a00904eacba8,Sanford and Sons,Norfolk Island,0.6470587511046095,Corporate Card,False,False,True,0.057546444628152615,0.8041006318146766,False,,,CC706,False,,Pending,,,0.5323991077752709,2
d4c1c100-c5ec-4dc8-ba3d-2b479e3794fa,EMP0053,Marketing,Manager,2024-09-06,2024-09-01,Transportation,300.87,33430.03,JPY,cfbd1442-6ec4-488f-b39e-0d6ffe1b823c,Martinez-Ortiz,Iraq,0.3100051627238939,Invoice,False,False,True,0.5368102699463198,0.8233676442266344,False,,PRJ1191,CC353,True,unauthorized_category,Pending,,,0.22356463208860278,3
8a2261e1-0f4e-4392-8b3c-42efb5df48a0,EMP0010,Sales,Senior,2024-04-14,2024-04-07,Client Meals,707.58,643.26,EUR,c5ebbfe6-0341-414e-8f12-82eba1d21841,"Paul, Perez and Hernandez",Suriname,0.7830279767794123,Personal Card,False,True,True,0.36028331233721644,0.8233580469315636,False,1.0,,CC842,False,,Pending,,,0.5402009697532534,0
68a63204-3603-40f4-bcaf-5c327f0a2d35,EMP0045,Sales,Junior,2023-04-08,2023-03-18,Hardware,2325.51,3100.68,CAD,7fe0170d-ad9f-473a-9bde-b436c7d85bf6,Rice Inc,Costa Rica,0.6178350552686296,Personal Card,True,True,True,0.9327304963576268,0.9186393636209896,False,,,CC498,False,,Pending,,,0.3903163654121381,0
4ba9850a-554d-4384-9e59-4d069f323e1b,EMP0014,Sales,Executive,2024-10-12,2024-09-19,Office Supplies,458.25,611.0,CAD,1cd5e2ca-a0db-48c6-851e-40db3dc223b6,"Lee, Leach and West",Guinea-Bissau,0.38290247305569647,Personal Card,False,False,False,0.8016105745204944,0.889109367458346,True,,PRJ8322,CC489,False,,Pending,,,0.25232172239818096,1
d7eace8a-c733-4d38-8795-32f0b214dbca,EMP0081,Executive,Director,2023-03-09,2023-02-13,Conference,4996.51,3843.47,GBP,6d102ccd-7d36-4cf9-b47f-ae6721285f2b,"Williams, Rivera and Johnson",Uzbekistan,0.9081372715527647,Invoice,True,False,True,0.058146587313606224,0.786034491834442,False,,,CC604,False,,Pending,,,0.14349193144119732,2
c567010c-64d9-4acb-adae-c92f174bf82c,EMP0069,Sales,Director,2023-08-18,2023-07-31,Conference,2206.7,2006.1,EUR,6ac54892-ea1c-4969-85a8-b4b849efccaf,Mack-Wiggins,Kiribati,0.8860458338358421,Invoice,True,False,True,0.5055569333064359,0.8627099466329002,False,,,CC770,False,,Pending,,,0.5600275175359596,1
76b6404c-9ff3-4d32-a476-f7dbaf560c3e,EMP0031,Research,Director,2023-02-01,2023-01-06,Conference,8735.91,6719.93,GBP,6d102ccd-7d36-4cf9-b47f-ae6721285f2b,"Williams, Rivera and Johnson",Uzbekistan,0.9081372715527647,Cash,True,False,True,0.34080940004941906,0.8543114158518872,False,,PRJ3423,CC438,False,,Pending,,,0.8810105418290438,2
8a407896-b655-4ad4-a38a-10c3d18c6abc,EMP0082,Finance,Director,2024-09-03,2024-08-26,Team Meals,144.89,16099.25,JPY,dd019350-8384-402f-a198-cff0ae06a449,Campbell-Combs,Myanmar,0.6369935091606986,Invoice,False,False,True,0.9101565015684038,0.908403895450606,False,2.0,,CC233,False,,Pending,,,0.22794274721102392,2
7cc85410-e814-4507-aea4-2326f66463d2,EMP0019,Marketing,Manager,2024-04-12,2024-03-15,Hardware,3937.0,5249.33,CAD,7fe0170d-ad9f-473a-9bde-b436c7d85bf6,Rice Inc,Costa Rica,0.6178350552686296,Invoice,True,True,True,0.015906223347790127,0.8494380171512025,False,,,CC424,False,,Pending,,,0.13418629408751237,0
38bbc9c3-173d-45ff-9564-4ba60fdc3da5,EMP0082,Finance,Director,2024-02-15,2024-01-17,Domestic Travel,2262.23,251358.69,JPY,114b37c9-857c-4537-b271-833ef880f665,Cantu-Long,Guyana,0.8956702264405304,Personal Card,False,False,True,0.017568477893042722,0.9342936290518894,False,,,CC369,False,,Pending,,,0.22794274721102392,2
7fc4981c-2cd6-46cc-96a2-5349ff3a9fb3,EMP0038,Research,Junior,2024-10-14,2024-09-15,Conference,4461.02,4461.02,USD,bacc9de8-f527-49aa-90cd-c042cea9ce59,Johnson Group,Lesotho,0.561848599223319,Cash,True,False,True,0.6422460474915873,0.8918372876683321,False,,,CC306,False,,Pending,,,0.8634334290627419,4
89f444c3-ae21-4d8c-9f36-3a4310aa0c6c,EMP0007,Sales,Senior,2023-10-22,2023-10-04,International Travel,6713.84,6713.84,USD,798fab77-b508-46d8-91c4-56c12fa42de9,Snyder-Woods,Vietnam,0.5063543240084214,Cash,True,True,False,0.3327752554565633,0.9863021236552144,False,,,CC650,False,,Pending,,Above southern film why market note economic. Blood successful trip.,0.6675052259589896,5
2fafab79-8cb1-4c00-b391-cf8a85bf5ce7,EMP0033,Research,Senior,2023-06-13,2023-05-20,Training,2619.19,2619.19,USD,bacc9de8-f527-49aa-90cd-c042cea9ce59,Johnson Group,Lesotho,0.561848599223319,Invoice,True,False,True,0.8898489955197766,0.9553920148008698,False,,PRJ2399,CC743,False,,Pending,,Once reality yeah. Reduce big though speech.,0.7184281113528554,4
0b0b81c0-d453-4c28-9322-e17f940a5c5a,EMP0095,Finance,Director,2023-10-17,2023-09-21,Client Meals,714.95,953.27,CAD,300e4500-93f3-4008-8e09-623cb7c31288,Moore-Burns,Austria,0.87530539668813,Invoice,False,True,True,0.4975458372261904,0.8386137798679774,False,2.0,,CC442,True,split_transaction,Pending,,,0.5323991077752709,2
e6efdd86-f329-426b-823e-b40a689023e4,EMP0066,Finance,Executive,2023-06-01,2023-05-23,Training,1989.63,221069.51,JPY,cfef0880-815a-453b-b824-1b5ea08be3ca,"Fuller, Jones and Neal",Netherlands,0.3228827587050994,Corporate Card,True,False,True,0.8376312588213387,0.7585845558800448,False,,,CC718,True,missing_documentation,Pending,,,0.480223137294836,5
635cd248-a763-4e0b-a053-2c5f6a962831,EMP0082,Finance,Director,2024-05-07,2024-04-15,Office Supplies,250.19,27799.17,JPY,1d5b42ba-e526-4f99-9eeb-0704002d98bd,"George, Gibson and Williams",Austria,0.44369439659388665,Corporate Card,False,False,True,0.4074562347125221,0.8388825040727241,False,,,CC534,False,,Pending,,,0.22794274721102392,2
17fc9f05-6dc6-4a6c-9847-c53d9ae03b24,EMP0027,Executive,Director,2023-11-24,2023-11-13,Team Meals,672.86,611.69,EUR,68cbd1ee-9726-4880-8fad-7f49440092ef,Kane-Mcconnell,Rwanda,0.6099621296753441,Cash,False,False,True,0.9913826596073251,0.7360277524778105,False,5.0,,CC284,False,,Pending,,Voice or interest. Mr worry three bill price house.,0.5491135129840964,3
89803f2b-693f-478c-a77d-8a8ffafa7224,EMP0076,Marketing,Executive,2024-07-07,2024-06-27,Domestic Travel,7253.12,6593.74,EUR,7df2a399-e178-4b09-b37e-00408c556e30,Montoya and Sons,Tanzania,0.08135853409967364,Invoice,False,False,True,0.8134831375169292,0.8022243981054392,False,,PRJ1496,CC694,False,,Pending,,Tough effect Democrat season all certain remain meet. Up per activity rock scene every throughout.,0.13024834334323399,0
03b10f16-f4a9-45e6-9459-5ac0bcfd963f,EMP0041,Finance,Manager,2024-09-08,2024-09-02,Office Supplies,889.73,808.85,EUR,7e68759d-2d61-4a4c-b312-aac37d26a41a,Adams-Nielsen,Congo,0.5343607578584688,Cash,False,False,True,0.47581892665237024,0.8178541572292162,False,,,CC620,True,over_budget,Pending,,,0.33034527025347793,1
6fc724a6-6a30-49ed-8a2e-4193013d594e,EMP0038,Research,Junior,2024-05-15,2024-05-06,Conference,3432.59,4576.79,CAD,a857af61-ea60-49d9-9a34-639b0590c868,Barnett-Mcpherson,Cocos (Keeling) Islands,0.9334152005301938,Digital Wallet,True,False,True,0.08151745971650559,0.8017345048003619,False,,,CC463,False,,Pending,,,0.8634334290627419,4
9c0acc4a-3dcc-4e20-803b-c4f6842fb25c,EMP0078,Marketing,Executive,2023-05-28,2023-05-01,Team Meals,361.25,361.25,USD,04a3e4e0-b3d5-4f01-8751-41c3846b121e,"Sullivan, Parks and Bradley",Peru,0.4762105326085243,Corporate Card,False,False,True,0.5295037145620305,0.7084308448939755,False,7.0,PRJ1623,CC639,False,,Pending,,,0.9110894851765188,2
f770f217-ca38-4223-bdf8-1be9eee80c95,EMP0062,HR,Senior,2024-11-25,2024-11-15,Domestic Travel,2675.86,297317.3,JPY,7a60878a-3de3-40d2-886c-254af41c80e5,Mann-Coffey,Cuba,0.976689430593768,Corporate Card,False,False,True,0.705088872146285,0.7493108826637864,False,,,CC323,False,,Pending,,,0.41854932070014994,0
1724bb8a-77d6-4af4-bf29-f7c2289855fe,EMP0002,Marketing,Manager,2024-02-04,2024-01-23,Domestic Travel,6793.46,6793.46,USD,614988ec-d669-4ad6-809f-b80a70c64031,"Chandler, Jones and Clayton",Bulgaria,0.21403321102054995,Personal Card,False,False,True,0.37383055289706146,0.8118936366794398,False,,,CC706,False,,Pending,,,0.23713685710679488,3
94fab836-038b-47b1-a820-99750a7671ff,EMP0005,HR,Director,2023-04-24,2023-03-25,Team Meals,370.49,370.49,USD,68cbd1ee-9726-4880-8fad-7f49440092ef,Kane-Mcconnell,Rwanda,0.6099621296753441,Cash,False,False,True,0.7794247972483525,0.7727362283903888,False,10.0,,CC856,False,,Pending,,,0.27777057318864895,0
836924a8-6707-42da-99e4-faec58863db1,EMP0030,Executive,Mid-level,2024-02-05,2024-01-28,International Travel,24333.98,24333.98,USD,b9f77d04-0633-4e2a-90df-d07141b3b8da,Nelson-Ortiz,American Samoa,0.31398811001179205,Corporate Card,True,True,True,0.6151519899660643,0.9057824692155129,False,,PRJ1233,CC281,True,duplicate_submission,Pending,,Money value impact gun. Million might head suddenly. Beyond now movie hour claim indicate.,0.699958256796008,4
c3495b4a-c104-46d2-91bb-fb3d2baafe41,EMP0028,HR,Manager,2023-11-20,2023-10-23,International Travel,10716.4,8243.39,GBP,3c89c428-dd8b-46bb-b8ef-d33aaacf358d,Cohen-Lewis,Angola,0.30905979818894924,Digital Wallet,True,True,False,0.5370932055992758,0.9739116752579404,False,,PRJ5141,CC458,False,,Pending,,,0.23088455182076406,3
9f025d00-b739-4f40-8256-d173d7b42b17,EMP0007,Sales,Senior,2024-01-22,2024-01-12,Hardware,1991.83,2655.77,CAD,a85ec083-6dca-4abb-9db7-48f6a96f304e,"Bowman, Baker and Schwartz",Norfolk Island,0.053518783175727,Personal Card,True,True,True,0.6898118234544879,0.8359314321036613,False,,,CC678,True,split_transaction,Pending,,,0.6675052259589896,5
96adfd4e-7b53-48ea-8b4a-487f48c6ec3e,EMP0093,Marketing,Mid-level,2023-03-11,2023-02-26,Domestic Travel,4700.98,3616.14,GBP,f251bbb6-d733-4ae7-80c1-7e25c69eec58,Washington Inc,France,0.24201567156208192,Personal Card,False,False,True,0.5055631366867387,0.8588461422710956,False,,,CC909,False,,Pending,,,0.786992550972586,0
16bb478a-c1f2-4b97-94af-9f1353a3503d,EMP0082,Finance,Director,2023-09-05,2023-09-05,Hardware,1265.55,1687.4,CAD,7fe0170d-ad9f-473a-9bde-b436c7d85bf6,Rice Inc,Costa Rica,0.6178350552686296,Corporate Card,True,True,True,0.6157699460165483,0.8672997127872399,False,,,CC494,True,weekend_expense,Pending,,,0.22794274721102392,2
7649dc9c-4751-4ef5-a0eb-d9ade9504df0,EMP0005,HR,Director,2023-06-01,2023-05-25,Domestic Travel,4657.65,6210.2,CAD,7a60878a-3de3-40d2-886c-254af41c80e5,Mann-Coffey,Cuba,0.976689430593768,Cash,False,False,True,0.02602781857255343,0.9862086266418155,False,,PRJ8904,CC385,False,,Pending,,,0.27777057318864895,0
e8a502ba-2481-4197-8f96-60a9a53137ca,EMP0036,Finance,Mid-level,2024-10-21,2024-10-21,Conference,4170.03,5560.05,CAD,dc639a3e-d294-43d0-b0c9-781ad872d286,Payne-Lopez,Taiwan,0.9964632372048502,Cash,True,False,True,0.4299743679501329,0.7306615785377493,False,,,CC832,False,,Pending,,Up picture simply expert find. Week there fly need wall we investment.,0.4944337085655707,5
4aed1bc8-396b-4ebe-a720-823876c9fa9e,EMP0080,HR,Director,2024-09-17,2024-08-23,Team Meals,288.52,288.52,USD,d5ae0f4e-eb30-4325-9307-73ba49d13628,Mitchell-Diaz,Botswana,0.9400542183938679,Digital Wallet,False,False,True,0.3268455649390958,0.9154036156571389,False,2.0,PRJ8762,CC784,False,,Pending,,,0.7381897689155954,1
2614db03-947e-441d-88e6-fe8f7afb01b3,EMP0005,HR,Director,2024-11-08,2024-10-13,Hardware,1761.1,1601.0,EUR,cfbd1442-6ec4-488f-b39e-0d6ffe1b823c,Martinez-Ortiz,Iraq,0.3100051627238939,Invoice,True,True,True,0.6903895742803513,0.7290596366678773,False,,,CC352,False,,Pending,,,0.27777057318864895,0
5a3a99d7-18c6-4a44-9b96-64f814196eaf,EMP0091,Sales,Director,2024-11-29,2024-11-12,Hardware,1863.67,2484.89,CAD,c6edbd93-7af2-4a28-b181-5920c6d3accd,Ware-Mason,Falkland Islands (Malvinas),0.7843492229037423,Invoice,True,True,True,0.8001914053512958,0.9992758744656268,False,,PRJ8188,CC179,False,,Pending,,Position research real individual design tell do. Produce off protect heart remember suddenly easy.,0.5445716833330935,5
4c6dc29a-3201-4252-a036-8831c85b29d1,EMP0014,Sales,Executive,2024-11-18,2024-10-20,Domestic Travel,1263.3,1148.45,EUR,e79086d7-51a0-497e-9483-1b0a83230b16,"Ochoa, Paul and Hopkins",Brazil,0.9422001344081012,Invoice,False,False,True,0.1652069891276221,0.7543711609174074,False,,,CC575,True,suspicious_vendor,Pending,,Sit better nature. Light notice seek reveal. Design sea Mr everybody. Figure begin that.,0.25232172239818096,1
3dbf8e62-2037-4e95-83b8-c65c07af93f5,EMP0075,Executive,Manager,2024-01-28,2024-01-24,Hardware,3155.62,2427.4,GBP,cfbd1442-6ec4-488f-b39e-0d6ffe1b823c,Martinez-Ortiz,Iraq,0.3100051627238939,Digital Wallet,True,True,True,0.8792705928582083,0.8852097008370724,False,,,CC741,True,weekend_expense,Pending,,,0.49073045945675875,3
83dfc074-7905-44ee-9761-0a503bfb08b6,EMP0034,Executive,Executive,2023-04-26,2023-04-02,Team Meals,785.54,1047.38,CAD,5d5d1ae8-2905-4136-aa2b-c98d38b8cb9a,"Bowman, Austin and Christian",Cayman Islands,0.5859234637770298,Invoice,False,False,True,0.6199772039999027,0.7064283172736346,False,8.0,,CC509,False,,Pending,,,0.7802303074657966,5
678ca4eb-f0c6-43b0-bd4d-03bbfd3bd376,EMP0061,Research,Executive,2025-01-23,2024-12-26,International Travel,8771.41,11695.22,CAD,bb8285b5-0366-49ec-aca5-d28b025a9472,Barnett and Sons,Cote d'Ivoire,0.7220618938586955,Invoice,True,True,True,0.23914765486547884,0.9359320683453498,False,,,CC521,False,,Pending,,,0.638741844930501,4
dd4fd4ad-ac5c-471d-9781-8ef4836c7d08,EMP0011,Sales,Mid-level,2024-06-05,2024-05-08,Software Licenses,2270.11,1746.23,GBP,7fe0170d-ad9f-473a-9bde-b436c7d85bf6,Rice Inc,Costa Rica,0.6178350552686296,Digital Wallet,True,False,True,0.23905498200059738,0.9185123789172871,False,,,CC810,True,split_transaction,Pending,,Travel cost able occur. Congress theory hard despite size. Far no future item.,0.2668466500378547,5
d62f28d6-62c1-49f2-8e2c-6f6e737b4c16,EMP0096,Sales,Mid-level,2023-02-10,2023-01-23,International Travel,13809.45,10622.65,GBP,cfef0880-815a-453b-b824-1b5ea08be3ca,"Fuller, Jones and Neal",Netherlands,0.3228827587050994,Corporate Card,True,True,True,0.5279078199213547,0.719563369615223,False,,,CC392,True,unauthorized_category,Pending,,,0.8679844806377427,5
7ebdfea3-1b44-4f3c-bed8-0cf7d67a32b5,EMP0028,HR,Manager,2023-03-19,2023-03-07,Hardware,3092.59,3092.59,USD,7fe0170d-ad9f-473a-9bde-b436c7d85bf6,Rice Inc,Costa Rica,0.6178350552686296,Personal Card,True,True,True,0.2421779556552377,0.7386244463922194,False,,PRJ2884,CC980,False,,Pending,,,0.23088455182076406,3
f6ffb505-5e94-4fec-ad03-003083502732,EMP0038,Research,Junior,2023-07-19,2023-07-12,Training,752.51,578.85,GBP,6ac54892-ea1c-4969-85a8-b4b849efccaf,Mack-Wiggins,Kiribati,0.8860458338358421,Personal Card,True,False,True,0.3207439990729244,0.936628306270847,True,,,CC530,True,suspicious_vendor,Pending,,,0.8634334290627419,4
f2f6bf81-48dc-422f-81aa-88bfce25cc40,EMP0026,Marketing,Executive,2024-08-16,2024-07-18,Team Meals,134.7,14966.67,JPY,e79086d7-51a0-497e-9483-1b0a83230b16,"Ochoa, Paul and Hopkins",Brazil,0.9422001344081012,Cash,False,False,True,0.012316504037320097,0.7565574721439209,False,10.0,PRJ7972,CC544,True,unauthorized_category,Pending,,,0.9516673038153133,1
