expense_id,employee_id,department,submission_date,expense_date,amount,currency,vendor,category,payment_method,has_justification,is_violation
EXP000876,EMP003,Finance,6/22/2024,6/1/2024,273.56,USD,Airlines Corp,Office Supplies,Personal Card,TRUE,TRUE
EXP000877,EMP041,Marketing,5/16/2024,4/27/2024,123.42,USD,Tech Store,Meals,Cash,TRUE,FALSE
EXP000878,EMP047,Engineering,11/5/2024,10/19/2024,692.71,USD,Tech Store,Technology,Corporate Card,TRUE,FALSE
EXP000879,EMP006,HR,9/28/2024,9/12/2024,88.53,USD,Online Retailer,Office Supplies,Cash,TRUE,FALSE
EXP000880,EMP008,Finance,11/4/2024,10/22/2024,676.35,USD,Restaurant A,Technology,Cash,TRUE,FALSE
EXP000881,EMP030,Engineering,8/17/2024,7/19/2024,183.03,USD,Tech Store,Training,Cash,TRUE,FALSE
EXP000882,EMP041,Finance,5/18/2024,4/28/2024,342.71,USD,Tech Store,Office Supplies,Corporate Card,TRUE,FALSE
EXP000883,EMP027,Sales,9/9/2024,8/12/2024,359.26,USD,Restaurant A,Technology,Corporate Card,TRUE,FALSE
EXP000884,EMP023,Engineering,11/26/2024,11/2/2024,196.39,USD,Airlines Corp,Meals,Cash,TRUE,TRUE
EXP000885,EMP003,Finance,6/4/2024,5/30/2024,62.4,USD,Training Corp,Office Supplies,Personal Card,TRUE,FALSE
EXP000886,EMP010,Sales,8/25/2024,8/12/2024,1116.66,USD,Airlines Corp,Technology,Corporate Card,TRUE,FALSE
EXP000887,EMP041,Marketing,8/17/2024,7/19/2024,938.2,USD,Local Restaurant,Travel,Corporate Card,TRUE,FALSE
EXP000888,EMP028,Finance,12/21/2024,12/3/2024,156.51,USD,Airlines Corp,Technology,Cash,FALSE,TRUE
EXP000889,EMP026,Finance,2/4/2024,2/1/2024,90.55,USD,Online Retailer,Office Supplies,Cash,TRUE,FALSE
EXP000890,EMP047,Sales,3/5/2024,2/20/2024,1940.55,USD,Online Retailer,Travel,Cash,FALSE,FALSE
EXP000891,EMP026,HR,2/12/2024,1/25/2024,257.94,USD,Local Restaurant,Office Supplies,Cash,TRUE,FALSE
EXP000892,EMP018,Finance,10/29/2024,10/4/2024,1047.72,USD,Online Retailer,Technology,Personal Card,FALSE,FALSE
EXP000893,EMP035,Marketing,12/25/2024,11/26/2024,458.55,USD,Restaurant A,Training,Cash,TRUE,FALSE
EXP000894,EMP046,Finance,3/4/2024,2/13/2024,1550.62,USD,Tech Store,Technology,Cash,TRUE,FALSE
EXP000895,EMP036,Engineering,2/8/2024,2/8/2024,1212.83,USD,Office Store,Technology,Personal Card,TRUE,FALSE
EXP000896,EMP041,Marketing,11/2/2024,10/12/2024,3379.65,USD,Training Corp,Travel,Personal Card,TRUE,FALSE
EXP000897,EMP003,Marketing,10/1/2024,9/16/2024,7069.71,USD,Local Restaurant,Travel,Cash,TRUE,TRUE
EXP000898,EMP049,Finance,1/3/2024,1/1/2024,133.24,USD,Tech Store,Travel,Corporate Card,TRUE,TRUE
EXP000899,EMP024,Engineering,4/24/2024,4/19/2024,60.15,USD,Training Corp,Technology,Corporate Card,TRUE,FALSE
EXP000900,EMP039,HR,8/8/2024,7/21/2024,83.64,USD,Training Corp,Office Supplies,Personal Card,TRUE,FALSE
EXP000901,EMP014,Engineering,10/8/2024,9/14/2024,79.99,USD,Local Restaurant,Office Supplies,Cash,FALSE,FALSE
EXP000902,EMP042,Finance,1/4/2024,12/19/2023,274.6,USD,Online Retailer,Meals,Personal Card,TRUE,TRUE
EXP000903,EMP021,Finance,10/12/2024,9/21/2024,89.3,USD,Training Corp,Office Supplies,Personal Card,TRUE,FALSE
EXP000904,EMP050,Sales,11/28/2024,11/26/2024,109.63,USD,Online Retailer,Meals,Personal Card,TRUE,FALSE
EXP000905,EMP033,Marketing,11/19/2024,11/6/2024,82.5,USD,Airlines Corp,Office Supplies,Personal Card,TRUE,TRUE
EXP000906,EMP036,Finance,12/30/2024,12/20/2024,310.42,USD,Tech Store,Office Supplies,Personal Card,TRUE,FALSE
EXP000907,EMP046,HR,5/16/2024,5/4/2024,426.15,USD,Local Restaurant,Training,Cash,TRUE,FALSE
EXP000908,EMP020,Sales,7/18/2024,6/30/2024,91.05,USD,Tech Store,Meals,Personal Card,TRUE,FALSE
EXP000909,EMP035,Marketing,2/2/2024,1/7/2024,2652.9,USD,Airlines Corp,Travel,Corporate Card,TRUE,FALSE
EXP000910,EMP012,Finance,7/15/2024,6/21/2024,360.46,USD,Airlines Corp,Office Supplies,Corporate Card,TRUE,FALSE
EXP000911,EMP007,Marketing,1/30/2024,1/20/2024,1293.82,USD,Hotel Chain,Travel,Personal Card,TRUE,TRUE
EXP000912,EMP006,Marketing,3/5/2024,2/4/2024,1360.99,USD,Hotel Chain,Technology,Corporate Card,TRUE,FALSE
EXP000913,EMP025,Engineering,8/31/2024,8/5/2024,81.83,USD,Online Retailer,Office Supplies,Cash,TRUE,FALSE
EXP000914,EMP014,HR,1/22/2024,1/9/2024,1000.34,USD,Local Restaurant,Training,Corporate Card,TRUE,FALSE
EXP000915,EMP019,Finance,1/14/2024,12/24/2023,174.13,USD,Local Restaurant,Office Supplies,Cash,TRUE,FALSE
EXP000916,EMP001,HR,6/29/2024,6/24/2024,311.01,USD,Training Corp,Office Supplies,Corporate Card,FALSE,FALSE
EXP000917,EMP043,Sales,9/27/2024,9/15/2024,993.4,USD,Restaurant A,Technology,Cash,TRUE,FALSE
EXP000918,EMP044,Marketing,10/22/2024,9/28/2024,151.53,USD,Tech Store,Travel,Personal Card,FALSE,FALSE
EXP000919,EMP016,Finance,10/12/2024,9/19/2024,65.43,USD,Training Corp,Office Supplies,Corporate Card,TRUE,FALSE
EXP000920,EMP004,Marketing,5/13/2024,4/25/2024,436.52,USD,Local Restaurant,Training,Personal Card,TRUE,FALSE
EXP000921,EMP029,Marketing,5/28/2024,5/16/2024,95.78,USD,Training Corp,Travel,Corporate Card,TRUE,TRUE
EXP000922,EMP014,Sales,12/14/2024,12/12/2024,5784.28,USD,Hotel Chain,Travel,Corporate Card,TRUE,TRUE
EXP000923,EMP004,HR,12/20/2024,12/13/2024,1078.85,USD,Airlines Corp,Training,Cash,TRUE,FALSE
EXP000924,EMP038,Engineering,1/16/2024,12/17/2023,74.11,USD,Hotel Chain,Office Supplies,Corporate Card,TRUE,FALSE
EXP000925,EMP021,Finance,9/13/2024,9/12/2024,966.19,USD,Training Corp,Technology,Corporate Card,TRUE,FALSE
EXP000926,EMP032,Finance,6/25/2024,6/11/2024,323.54,USD,Restaurant A,Office Supplies,Cash,TRUE,FALSE
EXP000927,EMP027,Marketing,12/24/2024,11/29/2024,306.09,USD,Hotel Chain,Technology,Cash,TRUE,FALSE
EXP000928,EMP013,Finance,7/23/2024,7/10/2024,353.5,USD,Office Store,Office Supplies,Cash,TRUE,FALSE
EXP000929,EMP008,Sales,5/18/2024,5/14/2024,3747.81,USD,Office Store,Travel,Cash,TRUE,FALSE
EXP000930,EMP046,HR,3/21/2024,2/21/2024,59.42,USD,Training Corp,Office Supplies,Corporate Card,TRUE,FALSE
EXP000931,EMP015,Finance,10/29/2024,10/19/2024,326.77,USD,Local Restaurant,Technology,Corporate Card,TRUE,FALSE
EXP000932,EMP008,Marketing,1/18/2024,1/13/2024,60.18,USD,Local Restaurant,Meals,Corporate Card,TRUE,FALSE
EXP000933,EMP016,Sales,12/23/2024,11/26/2024,967.68,USD,Local Restaurant,Technology,Cash,TRUE,FALSE
EXP000934,EMP046,Marketing,10/27/2024,10/2/2024,75.18,USD,Office Store,Meals,Cash,FALSE,FALSE
EXP000935,EMP020,Engineering,10/7/2024,9/19/2024,159.6,USD,Restaurant A,Office Supplies,Cash,TRUE,FALSE
EXP000936,EMP022,Engineering,10/12/2024,10/5/2024,1098.52,USD,Online Retailer,Technology,Personal Card,FALSE,FALSE
EXP000937,EMP023,Marketing,12/22/2024,11/29/2024,114.48,USD,Airlines Corp,Meals,Corporate Card,TRUE,FALSE
EXP000938,EMP046,Finance,12/28/2024,12/17/2024,251.91,USD,Local Restaurant,Technology,Corporate Card,TRUE,FALSE
EXP000939,EMP050,Marketing,12/24/2024,11/25/2024,3593.64,USD,Office Store,Travel,Personal Card,TRUE,FALSE
EXP000940,EMP003,Sales,9/28/2024,8/30/2024,893.9,USD,Restaurant A,Technology,Personal Card,TRUE,FALSE
EXP000941,EMP013,HR,3/7/2024,2/16/2024,768.8,USD,Training Corp,Training,Corporate Card,TRUE,FALSE
EXP000942,EMP003,Marketing,8/12/2024,7/21/2024,407.97,USD,Restaurant A,Training,Cash,TRUE,FALSE
EXP000943,EMP027,Finance,10/26/2024,10/21/2024,755.61,USD,Training Corp,Technology,Personal Card,TRUE,FALSE
EXP000944,EMP016,HR,6/4/2024,5/10/2024,296.02,USD,Tech Store,Meals,Corporate Card,TRUE,TRUE
EXP000945,EMP033,Engineering,8/16/2024,7/23/2024,244.54,USD,Local Restaurant,Office Supplies,Cash,TRUE,FALSE
EXP000946,EMP038,Finance,9/21/2024,8/26/2024,126.34,USD,Restaurant A,Technology,Cash,TRUE,FALSE
EXP000947,EMP050,Engineering,2/14/2024,2/10/2024,831.24,USD,Local Restaurant,Training,Personal Card,TRUE,FALSE
EXP000948,EMP036,Engineering,6/4/2024,5/11/2024,723.87,USD,Online Retailer,Technology,Personal Card,TRUE,FALSE
EXP000949,EMP045,HR,11/6/2024,10/31/2024,966.18,USD,Airlines Corp,Training,Corporate Card,FALSE,FALSE
EXP000950,EMP039,Engineering,3/31/2024,3/13/2024,455.12,USD,Training Corp,Travel,Corporate Card,TRUE,TRUE
EXP000951,EMP001,HR,4/7/2024,3/20/2024,104.05,USD,Online Retailer,Office Supplies,Corporate Card,TRUE,FALSE
EXP000952,EMP022,Engineering,2/6/2024,1/14/2024,212.24,USD,Online Retailer,Office Supplies,Personal Card,TRUE,FALSE
EXP000953,EMP009,Marketing,12/20/2024,12/19/2024,98.78,USD,Office Store,Meals,Cash,TRUE,FALSE
EXP000954,EMP020,Finance,6/26/2024,5/29/2024,340.2,USD,Online Retailer,Office Supplies,Cash,TRUE,FALSE
EXP000955,EMP040,Marketing,2/19/2024,1/31/2024,2120.85,USD,Office Store,Travel,Corporate Card,TRUE,FALSE
EXP000956,EMP029,Finance,5/21/2024,5/19/2024,130.12,USD,Tech Store,Training,Cash,TRUE,TRUE
EXP000957,EMP036,Finance,4/20/2024,3/27/2024,535.37,USD,Training Corp,Technology,Cash,TRUE,FALSE
EXP000958,EMP008,Engineering,4/8/2024,3/16/2024,321.43,USD,Office Store,Training,Corporate Card,TRUE,FALSE
EXP000959,EMP011,Marketing,1/2/2024,12/22/2023,2637.92,USD,Local Restaurant,Technology,Corporate Card,TRUE,TRUE
EXP000960,EMP003,Finance,11/16/2024,10/31/2024,106.51,USD,Restaurant A,Office Supplies,Corporate Card,TRUE,FALSE
EXP000961,EMP044,Marketing,3/9/2024,2/20/2024,1292.21,USD,Office Store,Travel,Cash,FALSE,FALSE
EXP000962,EMP005,Engineering,3/26/2024,3/9/2024,259.94,USD,Training Corp,Office Supplies,Personal Card,TRUE,FALSE
EXP000963,EMP020,HR,2/29/2024,2/10/2024,136.08,USD,Tech Store,Office Supplies,Cash,TRUE,FALSE
EXP000964,EMP009,Finance,9/24/2024,9/2/2024,1460.67,USD,Tech Store,Technology,Corporate Card,TRUE,FALSE
EXP000965,EMP049,Engineering,3/15/2024,3/2/2024,693.45,USD,Hotel Chain,Training,Cash,TRUE,FALSE
EXP000966,EMP040,Engineering,2/19/2024,2/17/2024,979.77,USD,Tech Store,Training,Cash,TRUE,FALSE
EXP000967,EMP002,Engineering,7/29/2024,7/26/2024,79.89,USD,Local Restaurant,Office Supplies,Cash,TRUE,TRUE
EXP000968,EMP017,Sales,3/12/2024,2/14/2024,1580.78,USD,Restaurant A,Travel,Personal Card,TRUE,FALSE
EXP000969,EMP006,Finance,11/6/2024,10/20/2024,69.39,USD,Airlines Corp,Technology,Cash,TRUE,FALSE
EXP000970,EMP050,Marketing,9/28/2024,9/6/2024,435.4,USD,Local Restaurant,Technology,Personal Card,FALSE,FALSE
EXP000971,EMP045,Marketing,4/28/2024,4/25/2024,83.68,USD,Local Restaurant,Meals,Personal Card,TRUE,FALSE
EXP000972,EMP019,Engineering,11/25/2024,11/22/2024,956.4,USD,Restaurant A,Training,Corporate Card,TRUE,FALSE
EXP000973,EMP024,Finance,5/19/2024,5/12/2024,188.24,USD,Tech Store,Office Supplies,Corporate Card,TRUE,FALSE
EXP000974,EMP032,HR,4/2/2024,4/2/2024,274.78,USD,Local Restaurant,Training,Personal Card,TRUE,FALSE
EXP000975,EMP041,Finance,7/7/2024,6/27/2024,1318.93,USD,Tech Store,Technology,Cash,TRUE,FALSE
EXP000976,EMP006,Sales,6/13/2024,5/20/2024,1342.15,USD,Hotel Chain,Travel,Personal Card,TRUE,FALSE
EXP000977,EMP015,Marketing,1/12/2024,12/18/2023,2024.84,USD,Local Restaurant,Travel,Personal Card,TRUE,FALSE
EXP000978,EMP027,Engineering,6/5/2024,5/18/2024,85.66,USD,Hotel Chain,Office Supplies,Personal Card,TRUE,FALSE
EXP000979,EMP023,Marketing,10/1/2024,9/24/2024,1557.96,USD,Tech Store,Technology,Corporate Card,TRUE,FALSE
EXP000980,EMP042,Finance,12/31/2024,12/31/2024,1074.4,USD,Tech Store,Technology,Corporate Card,FALSE,FALSE
EXP000981,EMP043,Marketing,6/13/2024,5/14/2024,1512.98,USD,Online Retailer,Technology,Corporate Card,TRUE,FALSE
EXP000982,EMP003,Engineering,3/19/2024,3/2/2024,343.67,USD,Training Corp,Office Supplies,Cash,TRUE,FALSE
EXP000983,EMP043,Engineering,2/3/2024,2/2/2024,112.65,USD,Office Store,Office Supplies,Cash,TRUE,FALSE
EXP000984,EMP037,Sales,5/4/2024,4/15/2024,1522.28,USD,Hotel Chain,Technology,Personal Card,TRUE,FALSE
EXP000985,EMP034,Finance,9/22/2024,8/27/2024,1598.82,USD,Online Retailer,Technology,Corporate Card,TRUE,FALSE
EXP000986,EMP014,Sales,3/2/2024,2/29/2024,98.69,USD,Airlines Corp,Meals,Cash,TRUE,FALSE
EXP000987,EMP004,HR,5/24/2024,4/28/2024,185.63,USD,Restaurant A,Training,Personal Card,TRUE,FALSE
EXP000988,EMP044,Sales,3/11/2024,2/29/2024,115.41,USD,Office Store,Technology,Personal Card,FALSE,TRUE
EXP000989,EMP036,Engineering,3/25/2024,3/4/2024,304.78,USD,Restaurant A,Training,Cash,TRUE,FALSE
EXP000990,EMP034,Marketing,2/20/2024,1/23/2024,446.45,USD,Tech Store,Technology,Personal Card,TRUE,FALSE
EXP000991,EMP007,Engineering,1/5/2024,12/27/2023,9364.51,USD,Hotel Chain,Travel,Corporate Card,TRUE,TRUE
EXP000992,EMP029,Engineering,12/30/2024,12/9/2024,454.85,USD,Training Corp,Technology,Cash,TRUE,FALSE
EXP000993,EMP032,Sales,10/31/2024,10/28/2024,429.78,USD,Online Retailer,Technology,Cash,TRUE,FALSE
EXP000994,EMP044,Finance,6/24/2024,6/18/2024,1686.08,USD,Online Retailer,Training,Personal Card,TRUE,TRUE
EXP000995,EMP024,Sales,4/3/2024,3/7/2024,3208.41,USD,Airlines Corp,Travel,Personal Card,TRUE,FALSE
EXP000996,EMP001,Engineering,11/4/2024,11/4/2024,1346.27,USD,Restaurant A,Technology,Personal Card,TRUE,FALSE
EXP000997,EMP037,Engineering,1/8/2024,1/1/2024,886.18,USD,Hotel Chain,Training,Personal Card,TRUE,FALSE
EXP000998,EMP009,Finance,12/29/2024,12/1/2024,885.96,USD,Office Store,Technology,Cash,TRUE,FALSE
EXP000999,EMP018,Marketing,3/4/2024,2/8/2024,2997.17,USD,Online Retailer,Travel,Corporate Card,TRUE,FALSE
